tourney_name,tourney_date,winner_id,winner_name,winner_ioc
Bologna,1985-06-10,100942.0,Thierry Tulasne,FRA
Bristol,1985-06-17,100570.0,Marty Davis,USA
Newport,1985-07-08,100252.0,Tim Gullikson,USA
Atlanta,1985-04-22,100581.0,John Mcenroe,USA
Chicago,1985-04-01,100581.0,John Mcenroe,USA
Monte Carlo,1985-04-01,100656.0,Ivan Lendl,USA
Indianapolis,1985-07-22,100656.0,Ivan Lendl,USA
Washington,1985-07-15,100676.0,Yannick Noah,FRA
Delray Beach,1985-02-04,100689.0,Tim Mayotte,USA
Roland Garros,1985-05-27,101062.0,Mats Wilander,SWE
Dusseldorf,1985-05-20,100656.0,Ivan Lendl,USA
Dusseldorf,1985-05-20,100284.0,Jimmy Connors,USA
US Open,1986-08-26,100656.0,Ivan Lendl,USA
Madrid,1986-04-28,100893.0,Joakim Nystrom,SWE
St. Vincent,1986-08-11,100956.0,Simone Colombo,ITA
Athens,1986-06-16,101013.0,Henrik Sundstrom,SWE
Rotterdam,1986-03-24,100893.0,Joakim Nystrom,SWE
Brussels,1986-03-17,101062.0,Mats Wilander,SWE
Houston,1986-11-17,100946.0,Slobodan Zivojinovic,YUG
Boca West,1986-02-10,100656.0,Ivan Lendl,USA
Memphis,1986-02-03,100763.0,Brad Gilbert,USA
Philadelphia,1986-01-27,100656.0,Ivan Lendl,USA
Auckland,1986-01-06,101185.0,Mark Woodforde,AUS
Cologne,1986-03-31,101298.0,Jonas Svensson,SWE
Milan,1986-03-10,100656.0,Ivan Lendl,USA
Buenos Aires,1986-11-10,101309.0,Jay Berger,USA
Toronto Indoor,1986-02-03,100893.0,Joakim Nystrom,SWE
Nice,1986-04-14,101142.0,Emilio Sanchez,ESP
Itaparica,1986-11-24,100653.0,Andres Gomez,ECU
Tel Aviv,1986-10-06,100763.0,Brad Gilbert,USA
Vienna,1986-10-20,100763.0,Brad Gilbert,USA
Hong Kong,1986-10-27,100752.0,Ramesh Krishnan,IND
Bari,1986-04-07,101426.0,Kent Carlsson,SWE
Stockholm,1986-11-03,101222.0,Stefan Edberg,SWE
Munich,1986-05-05,101142.0,Emilio Sanchez,ESP
Florence,1986-05-19,100653.0,Andres Gomez,ECU
La Quinta,1986-02-24,100893.0,Joakim Nystrom,SWE
Wembley,1986-11-10,100676.0,Yannick Noah,FRA
Barcelona,1986-09-22,101426.0,Kent Carlsson,SWE
Metz,1986-03-10,100942.0,Thierry Tulasne,FRA
San Francisco,1986-09-22,100581.0,John Mcenroe,USA
Tokyo Outdoor,1986-10-13,100752.0,Ramesh Krishnan,IND
Basel,1986-10-13,101222.0,Stefan Edberg,SWE
Palermo,1986-09-29,101324.0,Ulf Stenlund,SWE
Bordeaux,1986-07-07,101124.0,Paolo Cane,ITA
Dallas,1986-04-07,100757.0,Anders Jarryd,SWE
Wimbledon,1986-06-23,101414.0,Boris Becker,GER
Kitzbuhel,1986-08-04,101036.0,Miloslav Mecir,SVK
Livingston,1986-07-21,100763.0,Brad Gilbert,USA
Bristol,1986-06-16,100321.0,Vijay Amritraj,IND
Bologna,1986-06-09,101073.0,Martin Jaite,ARG
Bastad,1986-07-21,101142.0,Emilio Sanchez,ESP
Gstaad,1986-07-07,101222.0,Stefan Edberg,SWE
Fort Myers,1986-03-17,100656.0,Ivan Lendl,USA
Tokyo Indoor,1986-10-20,101414.0,Boris Becker,GER
Sydney Indoor,1986-10-13,101414.0,Boris Becker,GER
Johannesburg,1986-11-17,101195.0,Amos Mansdorf,ISR
Montreal / Toronto,1986-08-11,101414.0,Boris Becker,GER
Stratton Mountain,1986-08-04,100656.0,Ivan Lendl,USA
Los Angeles,1986-09-15,100581.0,John Mcenroe,USA
Cincinnati,1986-08-18,101062.0,Mats Wilander,SWE
Paris Indoor,1986-10-27,101414.0,Boris Becker,GER
Scottsdale,1986-10-06,100581.0,John Mcenroe,USA
Hilversum,1986-07-28,101404.0,Thomas Muster,AUT
Newport,1986-07-07,100452.0,Bill Scanlon,USA
Queen's Club,1986-06-09,100689.0,Tim Mayotte,USA
Hamburg,1986-09-15,100936.0,Henri Leconte,FRA
Forest Hills,1986-05-05,100676.0,Yannick Noah,FRA
Rome,1986-05-12,100656.0,Ivan Lendl,USA
Boston,1986-07-21,100653.0,Andres Gomez,ECU
Monte Carlo,1986-04-21,100893.0,Joakim Nystrom,SWE
Chicago,1986-03-24,101414.0,Boris Becker,GER
Atlanta,1986-03-31,100529.0,Kevin Curren,USA
Washington,1986-07-28,101120.0,Karel Novacek,CZE
Indianapolis,1986-04-28,100653.0,Andres Gomez,ECU
Roland Garros,1986-05-26,100656.0,Ivan Lendl,USA
Toulouse,1986-10-06,101098.0,Guy Forget,FRA
Geneva,1986-09-08,100936.0,Henri Leconte,FRA
Stuttgart Outdoor,1986-09-08,101073.0,Martin Jaite,ARG
Dusseldorf,1986-05-19,101062.0,Mats Wilander,SWE
Dusseldorf,1986-05-19,100936.0,Henri Leconte,FRA
Masters Dec,1986-12-01,100656.0,Ivan Lendl,USA
Indianapolis,1987-07-13,101062.0,Mats Wilander,SWE
Milan,1987-03-30,101414.0,Boris Becker,GER
Orlando,1987-03-16,100870.0,Christo Van Rensburg,RSA
Itaparica,1987-11-23,101736.0,Andre Agassi,USA
Brussels,1987-03-23,101062.0,Mats Wilander,SWE
Rotterdam,1987-03-16,101222.0,Stefan Edberg,SWE
Indian Wells,1987-02-16,101414.0,Boris Becker,GER
Sao Paulo,1987-11-09,101409.0,Jaime Yzaga,PER
Adelaide,1986-12-30,100923.0,Wally Masur,AUS
Hong Kong,1987-10-26,100586.0,Eliot Teltscher,USA
Vienna,1987-10-19,101298.0,Jonas Svensson,SWE
Tel Aviv,1987-10-12,101195.0,Amos Mansdorf,ISR
Forest Hills,1987-05-04,100653.0,Andres Gomez,ECU
Hamburg,1987-04-27,100656.0,Ivan Lendl,USA
Rome,1987-05-11,101062.0,Mats Wilander,SWE
Monte Carlo,1987-04-20,101062.0,Mats Wilander,SWE
Washington,1987-07-27,100656.0,Ivan Lendl,USA
Roland Garros,1987-05-25,100656.0,Ivan Lendl,USA
Stuttgart Outdoor,1987-07-13,101036.0,Miloslav Mecir,SVK
Athens,1987-06-15,101649.0,Guillermo Perez Roldan,ARG
US Open,1987-09-01,100656.0,Ivan Lendl,USA
Guaruja,1987-01-26,100954.0,Luiz Mattar,BRA
San Francisco,1987-09-28,101106.0,Peter Lundgren,SWE
Barcelona,1987-09-21,101073.0,Martin Jaite,ARG
Johannesburg,1987-11-16,101138.0,Pat Cash,AUS
Sydney Indoor,1987-10-12,100656.0,Ivan Lendl,USA
Montreal / Toronto,1987-08-10,100656.0,Ivan Lendl,USA
Cincinnati,1987-08-17,101222.0,Stefan Edberg,SWE
Los Angeles,1987-09-21,100815.0,David Pate,USA
Australian Open,1987-01-12,101222.0,Stefan Edberg,SWE
Tokyo Indoor,1987-10-20,101222.0,Stefan Edberg,SWE
Stockholm,1987-11-02,101222.0,Stefan Edberg,SWE
Tokyo Outdoor,1987-04-13,101222.0,Stefan Edberg,SWE
Basel,1987-10-05,100676.0,Yannick Noah,FRA
Toulouse,1987-10-12,100689.0,Tim Mayotte,USA
Brisbane,1987-10-05,100772.0,Kelly Evernden,NZL
Palermo,1987-09-28,101073.0,Martin Jaite,ARG
Bordeaux,1987-07-13,101142.0,Emilio Sanchez,ESP
Geneva,1987-09-14,101147.0,Claudio Mezzadri,SUI
Scottsdale,1987-10-05,100763.0,Brad Gilbert,USA
St. Vincent,1987-08-10,100711.0,Pedro Rebolledo,CHI
Paris Indoor,1987-11-02,100689.0,Tim Mayotte,USA
Wembley,1987-11-10,100656.0,Ivan Lendl,USA
Dallas WCT,1987-04-07,101036.0,Miloslav Mecir,SVK
Seoul,1987-04-20,101026.0,Jim Grabb,USA
Bologna,1987-06-08,101426.0,Kent Carlsson,SWE
Florence,1987-05-18,101230.0,Andrei Chesnokov,RUS
Queen's Club,1987-06-08,101414.0,Boris Becker,GER
Bastad,1987-07-27,100893.0,Joakim Nystrom,SWE
Hilversum,1987-07-27,101036.0,Miloslav Mecir,SVK
Gstaad,1987-07-06,101142.0,Emilio Sanchez,ESP
Newport,1987-07-06,100967.0,Dan Goldie,USA
Livingston,1987-07-13,100532.0,Johan Kriek,USA
Kitzbuhel,1987-08-03,101142.0,Emilio Sanchez,ESP
Sydney Outdoor,1987-01-26,101036.0,Miloslav Mecir,SVK
Wimbledon,1987-06-22,101138.0,Pat Cash,AUS
Auckland,1987-01-05,101036.0,Miloslav Mecir,SVK
Boston,1987-07-06,101062.0,Mats Wilander,SWE
Chicago,1987-03-30,100689.0,Tim Mayotte,USA
Madrid,1987-09-14,101142.0,Emilio Sanchez,ESP
Frankfurt,1987-11-10,100689.0,Tim Mayotte,USA
Schenectady,1987-07-20,101409.0,Jaime Yzaga,PER
Memphis,1987-02-09,101222.0,Stefan Edberg,SWE
Key Biscayne,1987-02-23,101036.0,Miloslav Mecir,SVK
Philadelphia,1987-02-02,100689.0,Tim Mayotte,USA
Lyon,1987-02-02,100676.0,Yannick Noah,FRA
Rye Brook,1987-08-24,101106.0,Peter Lundgren,SWE
Prague,1987-08-10,101119.0,Marian Vajda,SVK
Nice,1987-04-13,101426.0,Kent Carlsson,SWE
Nancy,1987-03-23,101138.0,Pat Cash,AUS
Bari,1987-04-06,101387.0,Claudio Pistolesi,ITA
Buenos Aires,1987-11-16,101649.0,Guillermo Perez Roldan,ARG
Munich,1987-05-04,101649.0,Guillermo Perez Roldan,ARG
Dusseldorf,1987-05-18,101036.0,Miloslav Mecir,SVK
Dusseldorf,1987-05-18,100763.0,Brad Gilbert,USA
Masters,1987-12-02,100656.0,Ivan Lendl,USA
Bristol,1987-06-15,100772.0,Kelly Evernden,NZL
Metz,1988-02-22,101298.0,Jonas Svensson,SWE
Frankfurt,1988-10-17,100689.0,Tim Mayotte,USA
Rome,1988-05-09,100656.0,Ivan Lendl,USA
Buenos Aires,1988-11-07,101439.0,Javier Sanchez,ESP
Auckland,1988-01-04,101195.0,Amos Mansdorf,ISR
Bari,1988-09-19,101404.0,Thomas Muster,AUT
Nice,1988-04-11,100936.0,Henri Leconte,FRA
Munich,1988-05-02,101649.0,Guillermo Perez Roldan,ARG
Madrid,1988-04-11,101426.0,Kent Carlsson,SWE
Orlando,1988-03-07,101230.0,Andrei Chesnokov,RUS
Milan,1988-02-15,100676.0,Yannick Noah,FRA
Indian Wells,1988-02-29,101414.0,Boris Becker,GER
Rotterdam,1988-02-08,101222.0,Stefan Edberg,SWE
Brussels,1988-11-21,100936.0,Henri Leconte,FRA
Philadelphia,1988-02-22,100689.0,Tim Mayotte,USA
Key Biscayne,1988-03-14,101062.0,Mats Wilander,SWE
Memphis,1988-02-15,101736.0,Andre Agassi,USA
Dallas WCT,1988-03-28,101414.0,Boris Becker,GER
Seoul,1988-04-18,100967.0,Dan Goldie,USA
Rye Brook,1988-08-22,100990.0,Milan Srejber,CZE
Charleston,1988-04-25,101736.0,Andre Agassi,USA
Detroit,1988-11-14,100581.0,John Mcenroe,USA
Wembley,1988-11-08,101084.0,Jakob Hlasek,SUI
Scottsdale,1988-10-03,100944.0,Mikael Pernfors,SWE
Paris Indoor,1988-10-24,101195.0,Amos Mansdorf,ISR
Wellington,1987-12-28,100752.0,Ramesh Krishnan,IND
Schenectady,1988-07-18,100689.0,Tim Mayotte,USA
Wimbledon,1988-06-20,101222.0,Stefan Edberg,SWE
Roland Garros,1988-05-23,101062.0,Mats Wilander,SWE
St. Vincent,1988-08-08,101426.0,Kent Carlsson,SWE
Athens,1988-06-13,101511.0,Horst Skoff,AUT
Newport,1988-07-04,100923.0,Wally Masur,AUS
Gstaad,1988-07-04,101190.0,Darren Cahill,AUS
Bastad,1988-07-11,101382.0,Marcelo Filippini,URU
Queen's Club,1988-06-06,101414.0,Boris Becker,GER
Florence,1988-05-16,101012.0,Massimiliano Narducci,ITA
Bristol,1988-06-13,101500.0,Christian Saceanu,GER
Bologna,1988-06-06,101606.0,Alberto Mancini,ARG
Kitzbuhel,1988-08-01,101426.0,Kent Carlsson,SWE
Livingston,1988-08-15,101736.0,Andre Agassi,USA
Seoul Olympics,1988-09-20,101036.0,Miloslav Mecir,SVK
Sao Paulo,1988-10-31,101309.0,Jay Berger,USA
Sydney Indoor,1988-10-10,100946.0,Slobodan Zivojinovic,YUG
Johannesburg,1988-11-14,101084.0,Jakob Hlasek,SUI
Barcelona,1988-09-12,101426.0,Kent Carlsson,SWE
San Francisco,1988-09-26,102021.0,Michael Chang,USA
Los Angeles,1988-09-19,100944.0,Mikael Pernfors,SWE
Cincinnati,1988-08-15,101062.0,Mats Wilander,SWE
Montreal / Toronto,1988-08-08,100656.0,Ivan Lendl,USA
Stratton Mountain,1988-07-25,101736.0,Andre Agassi,USA
Tokyo Indoor,1988-10-18,101414.0,Boris Becker,GER
Basel,1988-10-04,101222.0,Stefan Edberg,SWE
Tokyo Outdoor,1988-04-11,100581.0,John Mcenroe,USA
Palermo,1988-09-26,101062.0,Mats Wilander,SWE
Brisbane,1988-10-04,100689.0,Tim Mayotte,USA
Toulouse,1988-10-10,100284.0,Jimmy Connors,USA
Geneva,1988-09-19,101119.0,Marian Vajda,SVK
Bordeaux,1988-07-25,101404.0,Thomas Muster,AUT
Lyon,1988-02-08,100955.0,Yahiya Doumbia,SEN
Prague,1988-08-08,101404.0,Thomas Muster,AUT
Indianapolis,1988-08-01,101414.0,Boris Becker,GER
Stockholm,1988-10-31,101414.0,Boris Becker,GER
Australian Open,1988-01-11,101062.0,Mats Wilander,SWE
Boston,1988-07-04,101404.0,Thomas Muster,AUT
Guaruja,1988-01-25,100954.0,Luiz Mattar,BRA
Stuttgart Outdoor,1988-07-11,101736.0,Andre Agassi,USA
Adelaide,1987-12-28,101185.0,Mark Woodforde,AUS
Sydney Outdoor,1988-01-04,100713.0,John Fitzgerald,AUS
Vienna,1988-10-17,101511.0,Horst Skoff,AUT
Tel Aviv,1988-10-10,100763.0,Brad Gilbert,USA
Itaparica,1988-11-21,101409.0,Jaime Yzaga,PER
US Open,1988-08-29,101062.0,Mats Wilander,SWE
Hilversum,1988-07-25,101142.0,Emilio Sanchez,ESP
Washington,1988-07-18,100284.0,Jimmy Connors,USA
Monte Carlo,1988-04-18,100656.0,Ivan Lendl,USA
Hamburg,1988-04-25,101426.0,Kent Carlsson,SWE
Forest Hills,1988-05-02,101736.0,Andre Agassi,USA
Dusseldorf,1988-05-16,101222.0,Stefan Edberg,SWE
Dusseldorf,1988-05-16,101426.0,Kent Carlsson,SWE
Masters,1988-11-30,101414.0,Boris Becker,GER
US Open,1989-08-28,101414.0,Boris Becker,GER
Tokyo Indoor,1989-10-17,101381.0,Aaron Krickstein,USA
Itaparica,1989-11-20,101073.0,Martin Jaite,ARG
Boston,1989-07-10,100653.0,Andres Gomez,ECU
Forest Hills,1989-05-01,100656.0,Ivan Lendl,USA
Hamburg,1989-05-08,100656.0,Ivan Lendl,USA
Paris Indoor,1989-10-30,101414.0,Boris Becker,GER
Adelaide,1989-01-02,101185.0,Mark Woodforde,AUS
Basel,1989-10-03,101793.0,Jim Courier,USA
Tokyo Outdoor,1989-04-17,101222.0,Stefan Edberg,SWE
Palermo,1989-09-25,101649.0,Guillermo Perez Roldan,ARG
Singapore,1989-04-24,101022.0,Kelly Jones,USA
Orlando,1989-10-02,101736.0,Andre Agassi,USA
Bari,1989-06-19,100809.0,Juan Aguilera,ESP
Nice,1989-04-17,101230.0,Andrei Chesnokov,RUS
Indianapolis,1989-08-07,100581.0,John Mcenroe,USA
Washington,1989-07-24,100689.0,Tim Mayotte,USA
Australian Open,1989-01-16,100656.0,Ivan Lendl,USA
Gstaad,1989-07-10,101391.0,Carl Uwe Steeb,GER
Bastad,1989-07-31,101124.0,Paolo Cane,ITA
Hilversum,1989-07-24,101120.0,Karel Novacek,CZE
Florence,1989-05-22,101276.0,Horacio De La Pena,ARG
Queen's Club,1989-06-12,100656.0,Ivan Lendl,USA
Bologna,1989-06-12,101439.0,Javier Sanchez,ESP
Bristol,1989-06-19,101117.0,Eric Jelen,GER
Livingston,1989-08-07,100763.0,Brad Gilbert,USA
Kitzbuhel,1989-07-31,101142.0,Emilio Sanchez,ESP
Monte Carlo,1989-04-24,101606.0,Alberto Mancini,ARG
Rome,1989-05-15,101606.0,Alberto Mancini,ARG
Schenectady,1989-07-17,101154.0,Simon Youl,AUS
Philadelphia,1989-02-20,101414.0,Boris Becker,GER
Johannesburg,1989-11-13,100870.0,Christo Van Rensburg,RSA
Sydney Indoor,1989-10-09,100656.0,Ivan Lendl,USA
San Francisco,1989-09-25,100763.0,Brad Gilbert,USA
Cincinnati,1989-08-14,100763.0,Brad Gilbert,USA
Los Angeles,1989-09-18,101381.0,Aaron Krickstein,USA
Stratton Mountain,1989-07-31,100763.0,Brad Gilbert,USA
Key Biscayne,1989-03-20,100656.0,Ivan Lendl,USA
Roland Garros,1989-05-29,102021.0,Michael Chang,USA
Frankfurt,1989-10-23,100529.0,Kevin Curren,USA
Dallas WCT,1989-02-28,100581.0,John Mcenroe,USA
Newport,1989-07-10,101004.0,Jim Pugh,USA
Auckland,1989-01-09,100752.0,Ramesh Krishnan,IND
Madrid,1989-09-11,101073.0,Martin Jaite,ARG
Munich,1989-05-01,101230.0,Andrei Chesnokov,RUS
Sao Paulo,1989-11-06,101073.0,Martin Jaite,ARG
Wimbledon,1989-06-26,101414.0,Boris Becker,GER
Toulouse,1989-10-09,100284.0,Jimmy Connors,USA
Memphis,1989-02-13,100763.0,Brad Gilbert,USA
Indian Wells,1989-03-13,101036.0,Miloslav Mecir,SVK
Brisbane,1989-10-02,101232.0,Nicklas Kroon,SWE
Rotterdam,1989-02-06,101084.0,Jakob Hlasek,SUI
Wembley,1989-11-07,102021.0,Michael Chang,USA
Scottsdale,1989-03-06,100656.0,Ivan Lendl,USA
Seoul,1989-04-10,100592.0,Robert Vant Hof,USA
Charleston,1989-05-08,101309.0,Jay Berger,USA
Lyon,1989-02-20,100581.0,John Mcenroe,USA
Stuttgart Outdoor,1989-07-24,101073.0,Martin Jaite,ARG
Geneva,1989-09-11,101820.0,Marc Rosset,SUI
Milan,1989-02-13,101414.0,Boris Becker,GER
Prague,1989-08-07,101382.0,Marcelo Filippini,URU
San Marino,1989-08-21,101460.0,Jose Francisco Altur,ESP
Bordeaux,1989-09-25,100656.0,Ivan Lendl,USA
Guaruja,1989-02-06,100954.0,Luiz Mattar,BRA
Tel Aviv,1989-10-16,100284.0,Jimmy Connors,USA
Vienna,1989-10-16,100901.0,Paul Annacone,USA
Nancy,1989-02-27,101098.0,Guy Forget,FRA
Rio De Janeiro,1989-04-10,100954.0,Luiz Mattar,BRA
Stockholm,1989-11-06,100656.0,Ivan Lendl,USA
Wellington,1989-01-02,100772.0,Kelly Evernden,NZL
Barcelona,1989-09-18,100653.0,Andres Gomez,ECU
Montreal / Toronto,1989-08-14,100656.0,Ivan Lendl,USA
Athens,1989-04-10,101086.0,Ronald Agenor,USA
St. Vincent,1989-08-14,101686.0,Franco Davin,ARG
Sydney Outdoor,1989-01-09,101381.0,Aaron Krickstein,USA
Dusseldorf,1989-05-22,101414.0,Boris Becker,GER
Dusseldorf,1989-05-22,101073.0,Martin Jaite,ARG
Masters,1989-11-28,101222.0,Stefan Edberg,SWE
Casablanca,1990-03-05,101404.0,Thomas Muster,AUT
Athens,1990-10-01,101440.0,Mark Koevermans,NED
San Remo,1990-07-30,101063.0,Jordi Arrese,ESP
US Open,1990-08-27,101948.0,Pete Sampras,USA
Guaruja,1990-02-05,101073.0,Martin Jaite,ARG
Manchester,1990-06-18,101948.0,Pete Sampras,USA
San Francisco,1990-02-05,101736.0,Andre Agassi,USA
Barcelona,1990-04-09,100653.0,Andres Gomez,ECU
Sydney Indoor,1990-10-01,101414.0,Boris Becker,GER
New Haven,1990-08-13,101196.0,Derrick Rostagno,USA
Canada Masters,1990-07-23,102021.0,Michael Chang,USA
Cincinnati Masters,1990-08-06,101222.0,Stefan Edberg,SWE
Los Angeles,1990-07-30,101222.0,Stefan Edberg,SWE
Australian Open,1990-01-15,100656.0,Ivan Lendl,USA
Tokyo Indoor,1990-10-08,100656.0,Ivan Lendl,USA
Stockholm Masters,1990-10-22,101414.0,Boris Becker,GER
Tokyo Outdoor,1990-04-09,101222.0,Stefan Edberg,SWE
Basel,1990-09-24,100581.0,John Mcenroe,USA
Toulouse,1990-10-01,101298.0,Jonas Svensson,SWE
Brisbane,1990-09-24,100763.0,Brad Gilbert,USA
Palermo,1990-09-24,101686.0,Franco Davin,ARG
Bordeaux,1990-09-10,101098.0,Guy Forget,FRA
Geneva,1990-09-10,101511.0,Horst Skoff,AUT
Stuttgart Outdoor,1990-07-16,101964.0,Goran Ivanisevic,CRO
San Marino,1990-08-20,101649.0,Guillermo Perez Roldan,ARG
Grand Slam Cup,1990-12-11,101948.0,Pete Sampras,USA
Stuttgart Indoor,1990-02-19,101414.0,Boris Becker,GER
Wellington,1990-01-01,101142.0,Emilio Sanchez,ESP
Paris Masters,1990-10-29,101222.0,Stefan Edberg,SWE
Rio De Janeiro,1990-04-02,100954.0,Luiz Mattar,BRA
Kiawah Island,1990-05-07,101609.0,David Wheaton,USA
Seoul,1990-04-16,101233.0,Alex Antonitsch,AUT
Wembley,1990-11-05,101084.0,Jakob Hlasek,SUI
Umag,1990-05-14,101030.0,Goran Prpic,CRO
Moscow,1990-11-05,101772.0,Andrei Cherkasov,RUS
Indianapolis,1990-08-13,101414.0,Boris Becker,GER
Bologna,1990-05-21,101735.0,Richard Fromberg,AUS
Florence,1990-06-11,101723.0,Magnus Larsson,SWE
Queen's Club,1990-06-11,100656.0,Ivan Lendl,USA
Bastad,1990-07-09,101735.0,Richard Fromberg,AUS
Hilversum,1990-07-23,101532.0,Francisco Clavet,ESP
Gstaad,1990-07-09,101073.0,Martin Jaite,ARG
Newport,1990-07-09,101178.0,Pieter Aldrich,RSA
Kitzbuhel,1990-07-30,101276.0,Horacio De La Pena,ARG
Wimbledon,1990-06-25,101222.0,Stefan Edberg,SWE
Rosmalen,1990-06-11,101195.0,Amos Mansdorf,ISR
Long Island,1990-08-20,101222.0,Stefan Edberg,SWE
Berlin,1990-10-08,101086.0,Ronald Agenor,USA
Schenectady,1990-08-20,100752.0,Ramesh Krishnan,IND
Orlando,1990-04-02,100763.0,Brad Gilbert,USA
Memphis,1990-02-26,101529.0,Michael Stich,GER
Miami Masters,1990-03-16,101736.0,Andre Agassi,USA
Philadelphia,1990-02-19,101948.0,Pete Sampras,USA
Indian Wells Masters,1990-03-05,101222.0,Stefan Edberg,SWE
Lyon,1990-10-15,101820.0,Marc Rosset,SUI
Prague,1990-08-06,101063.0,Jordi Arrese,ESP
Nice,1990-04-16,100809.0,Juan Aguilera,ESP
Genova,1990-06-18,101086.0,Ronald Agenor,USA
Auckland,1990-01-08,100855.0,Scott Davis,USA
Toronto Indoor,1990-02-12,100656.0,Ivan Lendl,USA
Madrid,1990-04-30,100653.0,Andres Gomez,ECU
Munich,1990-04-30,101120.0,Karel Novacek,CZE
Milan,1990-02-05,100656.0,Ivan Lendl,USA
Brussels,1990-02-12,101414.0,Boris Becker,GER
Rotterdam,1990-02-26,100763.0,Brad Gilbert,USA
Singapore,1990-04-30,101022.0,Kelly Jones,USA
Itaparica,1990-11-05,101062.0,Mats Wilander,SWE
Sao Paulo,1990-10-22,101312.0,Robbie Weiss,USA
Sydney Outdoor,1990-01-08,100676.0,Yannick Noah,FRA
Adelaide,1990-01-01,101404.0,Thomas Muster,AUT
Hong Kong,1990-04-23,101138.0,Pat Cash,AUS
Vienna,1990-10-15,100757.0,Anders Jarryd,SWE
Tel Aviv,1990-10-08,101230.0,Andrei Chesnokov,RUS
Washington,1990-07-16,101736.0,Andre Agassi,USA
Hamburg Masters,1990-05-07,100809.0,Juan Aguilera,ESP
Rome Masters,1990-05-14,101404.0,Thomas Muster,AUT
Monte Carlo Masters,1990-04-23,101230.0,Andrei Chesnokov,RUS
Roland Garros,1990-05-28,100653.0,Andres Gomez,ECU
Estoril,1990-04-02,101142.0,Emilio Sanchez,ESP
San Marino,1991-07-29,101649.0,Guillermo Perez Roldan,ARG
Prague,1991-08-05,101120.0,Karel Novacek,CZE
Lyon,1991-10-14,101948.0,Pete Sampras,USA
Munich,1991-04-29,101320.0,Magnus Gustafsson,SWE
Madrid,1991-04-29,101063.0,Jordi Arrese,ESP
Auckland,1991-01-07,101120.0,Karel Novacek,CZE
Nice,1991-04-15,101073.0,Martin Jaite,ARG
Genova,1991-06-17,101391.0,Carl Uwe Steeb,GER
Tampa,1991-04-29,101191.0,Richey Reneberg,USA
Moscow,1991-11-04,101772.0,Andrei Cherkasov,RUS
Umag,1991-05-13,101432.0,Dimitri Poliakov,UKR
Birmingham,1991-11-04,102021.0,Michael Chang,USA
Charlotte,1991-05-06,101409.0,Jaime Yzaga,PER
Copenhagen,1991-03-04,101298.0,Jonas Svensson,SWE
Schenectady,1991-08-19,101529.0,Michael Stich,GER
Brasilia,1991-09-09,100653.0,Andres Gomez,ECU
Estoril,1991-04-01,101843.0,Sergi Bruguera,ESP
Wimbledon,1991-06-24,101529.0,Michael Stich,GER
Kitzbuhel,1991-07-29,101120.0,Karel Novacek,CZE
Bologna,1991-05-20,101124.0,Paolo Cane,ITA
Queen's Club,1991-06-10,101222.0,Stefan Edberg,SWE
Hilversum,1991-07-22,101320.0,Magnus Gustafsson,SWE
Bastad,1991-07-08,101320.0,Magnus Gustafsson,SWE
Newport,1991-07-08,101214.0,Bryan Shelton,USA
Gstaad,1991-07-08,101142.0,Emilio Sanchez,ESP
Memphis,1991-02-18,100656.0,Ivan Lendl,USA
Seoul,1991-04-15,101133.0,Patrick Baur,GER
Singapore,1991-04-22,101733.0,Jan Siemerink,NED
Florence,1991-06-10,101404.0,Thomas Muster,AUT
Stockholm Masters,1991-10-21,101414.0,Boris Becker,GER
Tokyo Indoor,1991-10-07,101222.0,Stefan Edberg,SWE
Australian Open,1991-01-14,101414.0,Boris Becker,GER
Barcelona,1991-04-08,101142.0,Emilio Sanchez,ESP
San Francisco,1991-02-04,101190.0,Darren Cahill,AUS
Sydney Indoor,1991-09-30,101222.0,Stefan Edberg,SWE
Canada Masters,1991-07-22,101230.0,Andrei Chesnokov,RUS
New Haven,1991-08-12,101434.0,Petr Korda,CZE
Los Angeles,1991-07-29,101948.0,Pete Sampras,USA
Cincinnati Masters,1991-08-05,101098.0,Guy Forget,FRA
Stuttgart Indoor,1991-02-18,101222.0,Stefan Edberg,SWE
Wellington,1990-12-31,101735.0,Richard Fromberg,AUS
Paris Masters,1991-10-28,101098.0,Guy Forget,FRA
Buzios,1991-10-28,101063.0,Jordi Arrese,ESP
Berlin,1991-10-07,101434.0,Petr Korda,CZE
Hamburg Masters,1991-05-06,101120.0,Karel Novacek,CZE
Rome Masters,1991-05-13,101142.0,Emilio Sanchez,ESP
Monte Carlo Masters,1991-04-22,101843.0,Sergi Bruguera,ESP
Chicago,1991-02-25,100581.0,John Mcenroe,USA
Washington,1991-07-15,101736.0,Andre Agassi,USA
Indianapolis,1991-08-12,101948.0,Pete Sampras,USA
Roland Garros,1991-05-27,101793.0,Jim Courier,USA
Basel,1991-09-23,101084.0,Jakob Hlasek,SUI
Tokyo Outdoor,1991-04-08,101222.0,Stefan Edberg,SWE
Brisbane,1991-09-23,101150.0,Gianluca Pozzi,ITA
Toulouse,1991-09-30,101098.0,Guy Forget,FRA
Palermo,1991-09-23,101719.0,Frederic Fontang,FRA
Geneva,1991-09-09,101404.0,Thomas Muster,AUT
Bordeaux,1991-09-09,101098.0,Guy Forget,FRA
Stuttgart Outdoor,1991-07-15,101529.0,Michael Stich,GER
